id,bid,正文,头条文章url,原始图片url,视频url,Live Photo视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否编辑过,编辑次数,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博Live Photo视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期,源微博是否编辑过,源微博编辑次数
1806023802842927180,1806023802842927180,"2. Foundation models will completely replace classical ML In my observation, most GenAI applications in production have classical ML components. Outside of leveraging information retrieval, around 30 - 50% of applications have a classification component, such as: - Intent",,,,,,2024-06-26T17:56:43,,106,2,11,,,2024-06-26 17:56:43,False,0,True,,,,,,,,,,,,,,,,,,,,
1806023651588006177,1806023651588006177,"In many conversations, I noticed several common misperceptions about generative AI. 1. Technologies behind GenAI are new While many applications made possible by GenAI are new, the technologies surrounding it are not. - Retrieval, the backbone of RAG, is also the backbone of",,,,,,2024-06-26T17:56:07,,408,6,62,,,2024-06-26 17:56:07,False,0,True,,,,,,,,,,,,,,,,,,,,
1788972359900389475,1788972359900389475,"A big issue I see with AI systems is that people aren't spending enough time evaluating their evaluation pipeline. 1. Most teams use more than one metrics (3-7 metrics in general) to evaluate their applications, which is a good practice. However, very few are measuring the",,,,,,2024-05-10T16:40:22,,470,19,58,,,2024-05-10 16:40:22,False,0,True,,,,,,,,,,,,,,,,,,,,
1787540369238020245,1787540369238020245,I'd highly recommend reading the whole report https://t.co/reBSsT5dJO,,,,,,2024-05-06T17:50:09,,220,2,23,,,2024-05-06 17:50:09,False,0,True,,,,,,,,,,,,,,,,,,,,
1787539382309900424,1787539382309900424,"4. Initial success with LLMs can be misleading It took them 1 month to achieve 80% of the experience they wanted, and additional 4 months to surpass 95%. The initial success made them underestimate how challenging it is to improve the product, especially dealing with",,,,,,2024-05-06T17:46:14,,126,3,11,,,2024-05-06 17:46:14,False,0,True,,,,,,,,,,,,,,,,,,,,
1787539138562204126,1787539138562204126,"Really enjoyed LinkedIn's report on what worked and what didn't when deploying LLM applications. 4 takeaways. 1. Structured outputs They chose YAML over JSON as the output format because YAML uses less tokens. Initially, only 90% of the outputs are correctly formatted YAML. They https://t.co/IqRPC4Y8Bn",,,,,,2024-05-06T17:45:16,,1109,12,159,,,2024-05-06 17:45:16,False,0,True,,,,,,,,,,,,,,,,,,,,
1785714236850909680,1785714236850909680,"Several people told me to add ""open source performance is still lagging compared to commercial models"". Is there any fundamental reason that stops open source models from catching up? The biggest reason I can think of is what @soumithchintala told me: open source models don't",,,,,,2024-05-01T16:53:45,,43,7,2,,soumithchintala,2024-05-01 16:53:45,False,0,True,,,,,,,,,,,,,,,,,,,,
1785712999988408505,1785712999988408505,"I’m making a list of things to consider when using open source models and commercial models. What else should I add? Commercial models 1. Data privacy: employees might accidentally include confidential information in the prompt, e.g. when Samsung employees leaked the company’s https://t.co/FfOMNnlY4s",,,,,,2024-05-01T16:48:50,,407,19,66,,,2024-05-01 16:48:50,False,0,True,,,,,,,,,,,,,,,,,,,,
1784959223832744193,1784959223832744193,I believe that the most common enterprise AI applications today aren’t the ones that solve the most important problems or make the most money. The most common applications are the ones that are easiest to evaluate. 1. Recommender system: evaluated by increase in engagement or,,,,,,2024-04-29T14:53:36,,379,18,44,,,2024-04-29 14:53:36,False,0,True,,,,,,,,,,,,,,,,,,,,
1782876713938280822,1782876713938280822,"I’m excited to share that I’m working on a new book about building applications with foundation models! AI Engineering builds upon Machine Learning Systems Design, but with a focus on large scale, ready made models. The book covers: - The new AI stack (e.g. how it differs from https://t.co/xr8BuLKZuI",,,,,,2024-04-23T20:58:27,,2702,55,305,,,2024-04-23 20:58:27,False,0,True,,,,,,,,,,,,,,,,,,,,
1780625922963767707,1780625922963767707,"Excited to show what our team has been working on over the last 2.5 years: Theseus, our GPU-native query engine! This benchmark compares data queries of different scales -- 10TB, 30TB, and 100TB -- on Spark (run on CPUs) and Theseus (run on GPUs). Moving the same queries from https://t.co/eVANwmQD2O",,,,,,2024-04-17T15:54:37,,353,9,49,,,2024-04-17 15:54:37,False,0,True,,,,,,,,,,,,,,,,,,,,
1774583930500632917,1774583930500632917,"Problems I'd do if I'm to do a startup again (though I probably won't any time soon because startups are hard). If you’re solving any of them, I’d love to chat. 1. Data synthesis: AI has become really good both at generating and annotating data. The challenge now is to make sure",,,,,,2024-03-31T23:45:53,,836,50,89,,,2024-03-31 23:45:53,False,0,True,,,,,,,,,,,,,,,,,,,,
1768389162552746245,1768389162552746245,Full data and analysis: https://t.co/FqSL4v9wVh,,,,,,2024-03-14T21:30:06,,166,1,26,,,2024-03-14 21:30:06,False,0,True,,,,,,,,,,,,,,,,,,,,
1768388213008445837,1768388213008445837,"I went through the most popular AI repos on GitHub, categorized them, and studied their growth trajectories. Here are some of the learnings: 1. There are 845 generative AI repos with at least 500 stars on GitHub. They are built with contributions from over 20,000 developers, https://t.co/34Ecu9sdF9",,,,,,2024-03-14T21:26:19,,1358,38,294,,,2024-03-14 21:26:19,False,0,True,,,,,,,,,,,,,,,,,,,,
1763233136551587865,1763233136551587865,"This is the architecture of my preference predictor. You can read more about how it works and the results here. https://t.co/ez88biYlcf As always, feedback is much appreciated! https://t.co/IP8u7iY5GZ",,,,,,2024-02-29T16:01:53,,51,3,3,,,2024-02-29 16:01:53,False,0,True,,,,,,,,,,,,,,,,,,,,
1763232979995046365,1763232979995046365,"Using the preference predictions for different model pairs for a given prompt, I fit a Bradley-Terry model (the same ranking algorithm that Chatbot Arena uses) to compute a model ranking specific to that prompt. https://t.co/2xgbBlGQqP",,,,,,2024-02-29T16:01:16,,29,1,1,,,2024-02-29 16:01:16,False,0,True,,,,,,,,,,,,,,,,,,,,
1763232619544928698,1763232619544928698,A challenge of building AI applications is choosing which model to use. What if we don’t have to? What if we can predict the best model for any prompt? Predictive human preference aims to predict which model users might prefer for a specific query. One use case is model https://t.co/IbzLuLiCRw,,,,,,2024-02-29T15:59:50,,381,9,52,,,2024-02-29 15:59:50,False,0,True,,,,,,,,,,,,,,,,,,,,
1750207388693749925,1750207388693749925,"Claypot AI is joining Voltron Data! AI starts from data. By joining forces, we can further help companies leverage both batch and real-time data for AI applications, on top of Voltron Data’s GPU-native distributed engine Theseus. https://t.co/08gsngDbzx For AI, GPUs are mostly",,,,,,2024-01-24T17:22:13,,255,27,18,,,2024-01-24 17:22:13,False,0,True,,,,,,,,,,,,,,,,,,,,
1747472205796303306,1747472205796303306,"New post: Sampling for Text Generation https://t.co/IdoGeWWlR3 Many challenges (and opportunities) in working with AI today stem from the way models sample their outputs. This post covers: 1. Sampling strategies and variables including temperature, top-k, and top-p. 2. How",,,,,,2024-01-17T04:13:34,,445,3,83,,,2024-01-17 04:13:34,False,0,True,,,,,,,,,,,,,,,,,,,,
1732458370404413704,1732458370404413704,"Summary of Gemini's 60-page technical report. 1. Written in Jax and trained using TPUs. The architecture, while not explained in details, seems similar to Flamigo's. 2. Gemini Pro's performance is similar to GPT-3.5 and Gemini Ultra is reported to be better than GPT-4. Nano-1 https://t.co/YhXEeaOo01",,,,,,2023-12-06T17:53:57,,1225,18,215,,,2023-12-06 17:53:57,False,0,True,,,,,,,,,,,,,,,,,,,,
1711970025874321479,1711970025874321479,"New blog post: Multimodality and Large Multimodal Models (LMMs) Being able to work with data of different modalities -- e.g. text, images, videos, audio, etc. -- is essential for AI to operate in the real world. This post covers multimodal systems in general, including Large https://t.co/vGfyFMMOow",,,,,,2023-10-11T05:00:35,,905,13,188,,,2023-10-11 05:00:35,False,0,True,,,,,,,,,,,,,,,,,,,,
1691858084824838427,1691858084824838427,"Open challenges in LLM research The first two challenges, hallucinations and context learning, are probably the most talked about today. I’m the most excited about 3 (multimodality), 5 (new architecture), and 6 (GPU alternatives). Number 5 and number 6, new architectures and https://t.co/ShW62SbIFa",,,,,,2023-08-16T17:02:55,,1840,51,391,,,2023-08-16 17:02:55,False,0,True,,,,,,,,,,,,,,,,,,,,
1666831018245132289,1666831018245132289,"I had so much fun preparing this talk. Per request, here are the slides: https://t.co/S4XDiWaQz1 The idea came from many conversations I’ve had recently with friends who need to figure out their generative AI strategy. I’d love to hear about your experience through this process. https://t.co/OUipl7AFXi",,,,,,2023-06-08T15:34:17,,302,8,54,,,2023-06-08 15:34:17,False,0,True,,,,,,,,,,,,,,,,,,,,
1653787366090510337,1653787366090510337,"New post: RLHF - Reinforcement Learning from Human Feedback Discussing 3 phases of ChatGPT development, where RLHF fits in, how RLHF works, hypotheses on why it works, and relationship between RLHF and hallucination. https://t.co/OsfGGifq0n https://t.co/JlweUoxiHP",,,,,,2023-05-03T15:43:28,,929,18,209,,,2023-05-03 15:43:28,False,0,True,,,,,,,,,,,,,,,,,,,,
1650903705385074689,1650903705385074689,Many companies seem to want their own in-house LLMs: finetune an open-source LLM on their own data. Here are a few reasons for and against in-house LLMs I can think of. Would love to hear your thoughts. https://t.co/JGeGigRQtM,,,,,,2023-04-25T16:44:50,,822,70,125,,,2023-04-25 16:44:50,False,0,True,,,,,,,,,,,,,,,,,,,,
1646189847625998336,1646189847625998336,"New post: bringing LLM applications to production! 1. Challenges of LLM engineering &amp; the solutions that I’ve seen 2. How to compose multiple tasks and incorporate tools (e.g. SQL executor, bash, web browsers, third-party APIs) 3. Promising use cases https://t.co/XWmZfIc5mr",,,,,,2023-04-12T16:33:39,,816,23,220,,,2023-04-12 16:33:39,False,0,True,,,,,,,,,,,,,,,,,,,,
1618102742228295680,1618102742228295680,"Resume screening is pretty much a black box for most candidates. Few hiring managers have publicly discussed this. Whether you're interested in our startup, I hope my perspective can shed some light on what is happening on the other side of the table. https://t.co/wsoJV1fI9z",,,,,,2023-01-25T04:25:31,,526,10,81,,,2023-01-25 04:25:31,False,0,True,,,,,,,,,,,,,,,,,,,,
1612504282208808961,1612504282208808961,The last few years saw the maturation of a core component of the MLOps stack: feature platforms. This post discusses the evolution of feature platforms &amp; the design decisions / functionality to speed up feature engineering. Feedback always appreciated! https://t.co/jVfc4lB8eC https://t.co/loMuflJjl0,,,,,,2023-01-09T17:39:14,,440,6,89,,,2023-01-09 17:39:14,False,0,True,,,,,,,,,,,,,,,,,,,,
1555391111891279872,1555391111891279872,"One of the coolest things I've learned in the last few years is streaming. I used to find it confusing. Phrases like “time-variant results”, “time travel”, “materialized” didn't help. This post is my understanding of streaming. Feedback appreciated! https://t.co/6dPJ1My73Y https://t.co/QtdMhQt4WV",,,,,,2022-08-05T03:11:53,,653,10,108,,,2022-08-05 03:11:53,False,0,True,,,,,,,,,,,,,,,,,,,,
1537535662898851840,1537535662898851840,I'm never going to refresh this page https://t.co/fz8Y3qUHw2,,,,,,2022-06-16T20:40:42,,288,8,5,,,2022-06-16 20:40:42,False,0,True,,,,,,,,,,,,,,,,,,,,
1537284465650569216,1537284465650569216,OMG I'M SO HAPPY IT'S FINALLY HERE!!! https://t.co/B1AdTBHIXh,,,,,,2022-06-16T04:02:32,,6385,139,258,,,2022-06-16 04:02:32,False,0,True,,,,,,,,,,,,,,,,,,,,
1526049559540944897,1526049559540944897,"My editors just shared with me the feedback from early reviewers and I'm in tears 😭 With the help of so many people, I worked really hard on this book. I'm grateful that people gave it a chance. Read the book online: https://t.co/fxph4OYIsf Pre-order: https://t.co/5RHFYzu7kq https://t.co/vyhGbsih8A",,,,,,2022-05-16T03:59:02,,3458,74,378,,,2022-05-16 03:59:02,False,0,True,,,,,,,,,,,,,,,,,,,,
1490952790473990146,1490952790473990146,Some people requested the blog post version so here it is. Hopefully this is easier to read 😀 https://t.co/pFe4HxNiFf,,,,,,2022-02-08T07:37:00,,248,6,27,,,2022-02-08 07:37:00,False,0,True,,,,,,,,,,,,,,,,,,,,
1490924046350909442,1490924046350909442,"Sooo I wrote a 13,000-word lecture note on data distribution shifts, monitoring, and causes of ML failures. This was very difficult for me to write, because academia &amp; industry literature use very different terminology. Feedback appreciated 🙏 https://t.co/DOTjb1EEGZ https://t.co/cNp8N67uqr",,,,,,2022-02-08T05:42:47,,3659,40,668,,,2022-02-08 05:42:47,False,0,True,,,,,,,,,,,,,,,,,,,,
1477812589484658689,1477812589484658689,"After my post on real-time machine learning last year, many people asked me how to do it. This post discusses the challenges + solutions for online prediction, online evaluation, and continual learning, with use cases and examples. Feedback appreciated! https://t.co/lywDVpYnUD",,,,,,2022-01-03T01:22:32,,1776,31,393,,,2022-01-03 01:22:32,False,0,True,,,,,,,,,,,,,,,,,,,,
1437604700115935233,1437604700115935233,New blog post! Discussing: 1. Whether a data scientist should be fullstack 2. What caused the unreasonable expectation that DS should know Kubernetes 3. An overview of the tools that can help abstract away infra to allow DS to own a project end-to-end 🚀 https://t.co/4I3fDPaHe6,,,,,,2021-09-14T02:30:44,,797,20,160,,,2021-09-14 02:30:44,False,0,True,,,,,,,,,,,,,,,,,,,,
1435420875646513153,1435420875646513153,"I was never a good systems engineer, so I always avoided the topic of compiling and optimizing ML models. However, as I work with ML on devices, the topic keeps coming up. So I spent the last 3 months learning about ML compilers. Here’s what I learned. https://t.co/VNXbUcfJ2h",,,,,,2021-09-08T01:53:00,,1519,18,268,,,2021-09-08 01:53:00,False,0,True,,,,,,,,,,,,,,,,,,,,
1428556808453431296,1428556808453431296,"Two books, nine years apart 🥳 I'm so happy. I still can't believe that a US publisher wants to publish my book! Grateful to so many people who made this happen. Designing Machine Learning Systems is scheduled for early 2022. First 3 chapters are here https://t.co/MQUdSIu4kk https://t.co/xf6KGp4aPp",,,,,,2021-08-20T03:17:39,,2237,49,192,,,2021-08-20 03:17:39,False,0,True,,,,,,,,,,,,,,,,,,,,
1418251661043068929,1418251661043068929,"As I'm getting back to building tools, I'd like to formally apologize to every tool developer whose tool I've complained about before. It's easy to comment on how overwhelming, fragmented, and slow the ML tooling space is. It's 1000x harder to build something to make it better.",,,,,,2021-07-22T16:48:40,,758,14,46,,,2021-07-22 16:48:40,False,0,True,,,,,,,,,,,,,,,,,,,,
1413266999333978116,1413266999333978116,"The more I work in prod, the more I realize how hard it is to do prob &amp; stats right. Splitting data is easy. Sampling data correctly is hard. Writing metrics is easy. Understanding what metrics measure is hard. Monitoring numbers is easy. Interpreting them is very, very hard.",,,,,,2021-07-08T22:41:24,,1424,15,178,,,2021-07-08 22:41:24,False,0,True,,,,,,,,,,,,,,,,,,,,
1412445755491569666,1412445755491569666,"It amazes me how tool developers underestimate the onboarding process. Every time I see a new tool, I want to try it out, but 90% of the time, I give up because it takes over 2 hours to just set up the right environment and get the tool to even import.",,,,,,2021-07-06T16:18:04,,773,26,52,,,2021-07-06 16:18:04,False,0,True,,,,,,,,,,,,,,,,,,,,
