id,bid,正文,头条文章url,原始图片url,视频url,Live Photo视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否编辑过,编辑次数,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博Live Photo视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期,源微博是否编辑过,源微博编辑次数
2067410492008841643,2067410492008841643,"PPO had a second wave in the LLM era for reasons unanticipated by the original paper - the importance-ratio objective fixes biases from numeric error, async training, and forward pass noise - the clipping objective affects entropy through a mechanism that we didn't know about at",,,,,,2026-06-18T00:54:06,,1282,14,109,,,2026-06-18 00:54:06,False,0,True,,,,,,,,,,,,,,,,,,,,
2067263769110360522,2067263769110360522,PPO: rejected from NIPS 2017,,,,,,2026-06-17T15:11:05,,2608,38,198,,,2026-06-17 15:11:05,False,0,True,,,,,,,,,,,,,,,,,,,,
2064845069035930090,2064845069035930090,"Looking forward to what comes out of Geoffrey's new alignment org. His 2018 paper on AI safety via debate is one of my all-time favorites: an elegant framing of the scalable oversight problem, way ahead of its time.",,,,,,2026-06-10T23:00:02,,239,6,12,,,2026-06-10 23:00:02,False,0,True,,,,,,,,,,,,,,,,,,,,
2061144788196602143,2061144788196602143,Would be funny if inoculation prompting results in models that are much better at sandbox escapes and other forms of hacking because they get to spend the whole RL run practicing these things,,,,,,2026-05-31T17:56:26,,306,18,9,,,2026-05-31 17:56:26,False,0,True,,,,,,,,,,,,,,,,,,,,
2060392679528337714,2060392679528337714,"Glad to see this -- renderers are a foundational component of the LLM stack. Renderers map between tokens and messages, which are invariant to tokenizer and formatting details. Most APIs, datasets, and RL environments are defined in terms of messages. Getting the details wrong",,,,,,2026-05-29T16:07:49,,671,16,53,,,2026-05-29 16:07:49,False,0,True,,,,,,,,,,,,,,,,,,,,
2060024804430983255,2060024804430983255,"Glad to be advising https://t.co/QVsH1u528N, which uses AI to help authors and reviewers do deeper, more thorough analysis than unaided humans could practically do. Seems like a very positive direction for AI in science.",,,,,,2026-05-28T15:46:01,,109,4,11,,,2026-05-28 15:46:01,False,0,True,,,,,,,,,,,,,,,,,,,,
2056792291747254347,2056792291747254347,"RT @thinkymachines: We are offering grants of $100,000 + Tinker credits to researchers advancing the field of human-AI interactivity. Submi…",,,,,,2026-05-19T17:41:10,,0,0,205,,thinkymachines,2026-05-19 17:41:10,False,0,True,,,,,,,,,,,,,,,,,,,,
2053940940885332028,2053940940885332028,"Seeing the demos come together over the last week has been awesome -- so many things that previously required a special-purpose model (e.g. real-time translation, event detection in video) turn out to be zero-shot instruction following once you have a general-purpose model with",,,,,,2026-05-11T20:50:55,,163,5,6,,,2026-05-11 20:50:55,False,0,True,,,,,,,,,,,,,,,,,,,,
2053940452789981426,2053940452789981426,"Sharing our work on full-duplex multimodal models -- real-time interaction that's natural and intuitive without compromising on intelligence. We started Thinky in part to differentially advance capabilities for human-AI collaboration, which are underemphasized relative to",,,,,,2026-05-11T20:48:58,,929,36,81,,,2026-05-11 20:48:58,False,0,True,,,,,,,,,,,,,,,,,,,,
2043745768243376298,2043745768243376298,"Luke and Rudolf's writing on keeping humans central in an AI-powered world sparked a lot of discussion at Thinking Machines. For me, it captured some things I'd been thinking about but hadn't put as clearly. The more I got to know them and learned about their work, the more I",,,,,,2026-04-13T17:38:56,,468,5,22,,,2026-04-13 17:38:56,False,0,True,,,,,,,,,,,,,,,,,,,,
2037260655989014706,2037260655989014706,"Great work by Chroma training a search agent with SoTA efficiency. Lots of cool details: a prune tool for editing context mid-search, a synthetic data pipeline with verification steps, and a curriculum that shifts from recall to precision. Trained with Tinker!",,,,,,2026-03-26T20:09:25,,471,17,35,,,2026-03-26 20:09:25,False,0,True,,,,,,,,,,,,,,,,,,,,
2035063683416813820,2035063683416813820,Models that are great at calibrated predictions will be transformative for decision making. Excited about Mantic's work and proud they're using Tinker. Their new blog post digs into their methodology and findings.,,,,,,2026-03-20T18:39:26,,405,15,32,,,2026-03-20 18:39:26,False,0,True,,,,,,,,,,,,,,,,,,,,
2031874259518439600,2031874259518439600,"RT @neal_wu: I joined @thinkymachines to work with @johnschulman2, @miramurati, @soumithchintala, @dchaplot, @alexgartrell, and others on t…",,,,,,2026-03-11T23:25:48,,0,0,25,,neal_wu thinkymachines johnschulman2 miramurati soumithchintala dchaplot alexgartrell,2026-03-11 23:25:48,False,0,True,,,,,,,,,,,,,,,,,,,,
2028161099129102628,2028161099129102628,"I suspect usage policies are generally pretty weak, and what matters more is transparency (so abuses are harder to hide) and criminal penalties (whether the officials violating the policies will actually go to jail)",,,,,,2026-03-01T17:31:02,,102,1,2,,,2026-03-01 17:31:02,False,0,True,,,,,,,,,,,,,,,,,,,,
2028157132726784306,2028157132726784306,"There's some discussion about whether contract terms (""all lawful use"" vs more specific terms) vs safety stack (monitoring systems) are more effective as safeguards against AI misuse. It'd be useful for someone to game out how they'd hold up against historical incidents of",,,,,,2026-03-01T17:15:16,,373,22,19,,,2026-03-01 17:15:16,False,0,True,,,,,,,,,,,,,,,,,,,,
2019128231522336989,2019128231522336989,"RT @tinkerapi: We’ve loved watching the Tinker community grow, and we're excited to have a place to share product updates, helpful recipes,…",,,,,,2026-02-04T19:17:38,,0,0,21,,tinkerapi,2026-02-04 19:17:38,False,0,True,,,,,,,,,,,,,,,,,,,,
2003700249525911696,2003700249525911696,"Humans are jagged, and organizations (from companies to civilizations) have evolved as harnesses to make best use of us despite our faults",,,,,,2025-12-24T05:32:21,,654,32,35,,,2025-12-24 05:32:21,False,0,True,,,,,,,,,,,,,,,,,,,,
2001541637806395633,2001541637806395633,Michael asked great questions -- thanks for having me on.,,,,,,2025-12-18T06:34:47,,507,13,26,,,2025-12-18 06:34:47,False,0,True,,,,,,,,,,,,,,,,,,,,
1999543787224178931,1999543787224178931,"RT @thinkymachines: Tinker is now generally available. We also added support for advanced vision input models, Kimi K2 Thinking, and a simp…",,,,,,2025-12-12T18:16:03,,0,0,170,,thinkymachines,2025-12-12 18:16:03,False,0,True,,,,,,,,,,,,,,,,,,,,
1998904570039443575,1998904570039443575,"RT @thinkymachines: Congratulations to @axiommathai on their achievement! AxiomProver, a mathematics model fine-tuned with Tinker, got top…",,,,,,2025-12-10T23:56:02,,0,0,40,,thinkymachines axiommathai,2025-12-10 23:56:02,False,0,True,,,,,,,,,,,,,,,,,,,,
1996078795372331380,1996078795372331380,RT @sirbayes: I am pleased to announce another update to my RL tutorial (https://t.co/SjMdabksJo). This time I have added code for RLFT for…,,,,,,2025-12-03T04:47:24,,0,0,148,,sirbayes,2025-12-03 04:47:24,False,0,True,,,,,,,,,,,,,,,,,,,,
1995583182771777787,1995583182771777787,it's good to be back to the age of blogging,,,,,,2025-12-01T19:58:01,,865,15,16,,,2025-12-01 19:58:01,False,0,True,,,,,,,,,,,,,,,,,,,,
1987671530151748091,1987671530151748091,"RT @RichardMCNgo: Excited to announce that I’m releasing my first fiction collection, The Gentle Romance: Stories of AI and Humanity. It c…",,,,,,2025-11-09T23:59:56,,0,0,16,,RichardMCNgo,2025-11-09 23:59:56,False,0,True,,,,,,,,,,,,,,,,,,,,
1986131394196910342,1986131394196910342,RT @_maiush: AI that is “forced to be good” v “genuinely good” Should we care about the difference? (yes!) We’re releasing the first open…,,,,,,2025-11-05T17:59:59,,0,0,39,,_maiush,2025-11-05 17:59:59,False,0,True,,,,,,,,,,,,,,,,,,,,
1983985782034743359,1983985782034743359,jack-o-lora https://t.co/XZma0kMqRp,,,,,,2025-10-30T19:54:05,,410,16,14,,,2025-10-30 19:54:05,False,0,True,,,,,,,,,,,,,,,,,,,,
1982333736369958916,1982333736369958916,"Happy to share a new paper! Designing model behavior is hard -- desirable values often pull in opposite directions. Jifan's approach systematically generates scenarios where values conflict, helping us see where specs are missing coverage and how different models balance",,,,,,2025-10-26T06:29:27,,620,14,44,,,2025-10-26 06:29:27,False,0,True,,,,,,,,,,,,,,,,,,,,
1981457353494188402,1981457353494188402,"RT @ben_golub: I am super excited to share a new AI tool, Refine. Refine thoroughly studies research papers like a referee and finds issue…",,,,,,2025-10-23T20:27:01,,0,0,235,,ben_golub,2025-10-23 20:27:01,False,0,True,,,,,,,,,,,,,,,,,,,,
1981150469776167367,1981150469776167367,"We're happy to support the Human Centered LLMs course, on topics close to our hearts. We'd like to support more classes with free credits for students to use on assignments and projects. If you're an instructor interested in using Tinker in your course, please reach out to",,,,,,2025-10-23T00:07:34,,634,17,56,,,2025-10-23 00:07:34,False,0,True,,,,,,,,,,,,,,,,,,,,
1980839848706761083,1980839848706761083,Lead author @egler92630,,,,,,2025-10-22T03:33:16,,23,0,1,,egler92630,2025-10-22 03:33:16,False,0,True,,,,,,,,,,,,,,,,,,,,
1980734333146263773,1980734333146263773,"Fine-tuning APIs are becoming more powerful and widespread, but they're harder to safeguard against misuse than fixed-weight sampling APIs. Excited to share a new paper: Detecting Adversarial Fine-tuning with Auditing Agents (https://t.co/NqMeGSCQIF). Auditing agents search",,,,,,2025-10-21T20:33:59,,462,11,50,,,2025-10-21 20:33:59,False,0,True,,,,,,,,,,,,,,,,,,,,
1980336538421776821,1980336538421776821,RT @willccbb: tinker 🤝 environments hub :) https://t.co/xnTy8mMIVZ,,,,,,2025-10-20T18:13:18,,0,0,28,,willccbb,2025-10-20 18:13:18,False,0,True,,,,,,,,,,,,,,,,,,,,
1977763918664937608,1977763918664937608,RT @karpathy: Excited to release new repo: nanochat! (it's among the most unhinged I've written). Unlike my earlier similar repo nanoGPT w…,,,,,,2025-10-13T15:50:37,,0,0,3332,,karpathy,2025-10-13 15:50:37,False,0,True,,,,,,,,,,,,,,,,,,,,
1975231718979522632,1975231718979522632,"Great to see an open source backend in the works for the Tinker API. If Tinker is going to power open science and open software, it shouldn’t depend on a single proprietary implementation.",,,,,,2025-10-06T16:08:34,,376,2,23,,,2025-10-06 16:08:34,False,0,True,,,,,,,,,,,,,,,,,,,,
1974948099216023995,1974948099216023995,"Even if I've tested a result extensively, it's hard to know how well it'll generalize to different experimental setups and software stacks",,,,,,2025-10-05T21:21:34,,58,2,0,,,2025-10-05 21:21:34,False,0,True,,,,,,,,,,,,,,,,,,,,
1974948097500582254,1974948097500582254,Really happy to see people reproducing the result that LoRA rank=1 closely matches full fine-tuning on many RL fine-tuning problems. Here are a couple nice ones: https://t.co/x7hcgNL3Bd https://t.co/5JyKuKd9wS,,,,,,2025-10-05T21:21:33,,943,14,87,,,2025-10-05 21:21:33,False,0,True,,,,,,,,,,,,,,,,,,,,
1973450054238347314,1973450054238347314,"Tinker provides an abstraction layer that is the right one for post-training R&amp;D -- it's the infrastructure I've always wanted. I'm excited to see what people build with it. ""Civilization advances by extending the number of important operations which we can perform without",,,,,,2025-10-01T18:08:52,,1251,50,96,,,2025-10-01 18:08:52,False,0,True,,,,,,,,,,,,,,,,,,,,
1971630456471945711,1971630456471945711,Big fan of Jeremy’s work on optimization—great to see his first Thinking Machines post!,,,,,,2025-09-26T17:38:26,,510,12,27,,,2025-09-26 17:38:26,False,0,True,,,,,,,,,,,,,,,,,,,,
1961270124112920787,1961270124112920787,"RT @sainingxie: good question... thinking back to pre-LLM interviews I experienced (before 2019)… they were all in-person on-site, no chanc…",,,,,,2025-08-29T03:30:10,,0,0,119,,sainingxie,2025-08-29 03:30:10,False,0,True,,,,,,,,,,,,,,,,,,,,
1954785290935214551,1954785290935214551,I'm more annoyed at whoever named us homo sapiens sapiens,,,,,,2025-08-11T06:01:46,,456,33,7,,,2025-08-11 06:01:46,False,0,True,,,,,,,,,,,,,,,,,,,,
1945219813279690790,1945219813279690790,RT @miramurati: Thinking Machines Lab exists to empower humanity through advancing collaborative general intelligence. We're building mult…,,,,,,2025-07-15T20:31:58,,0,0,674,,miramurati,2025-07-15 20:31:58,False,0,True,,,,,,,,,,,,,,,,,,,,
1925960286281838757,1925960286281838757,"For people who don't like Claude's behavior here (and I think it's totally valid to disagree with it), I encourage you to describe your own recommended policy for agentic models should do when users ask them to help commit heinous crimes. Your options are (1) actively try to",,,,,,2025-05-23T17:01:29,,703,120,40,,,2025-05-23 17:01:29,False,0,True,,,,,,,,,,,,,,,,,,,,
1917487672983183433,1917487672983183433,"A research project related to sycophancy: define explicit features like ""does the response agree with the user"" as in https://t.co/Ev5Q2PrpjK, and then construct a preference function that subtracts out their effect, as in https://t.co/kEaBgqar9V. I.e., remove some bad causal",,,,,,2025-04-30T07:54:21,,277,9,20,,,2025-04-30 07:54:21,False,0,True,,,,,,,,,,,,,,,,,,,,
1917483351436582953,1917483351436582953,"Whether to collect preferences (""do you prefer response A or B?"") from the same person who wrote the prompt, or a different person, is important and understudied. Highlighted this question in a recent talk https://t.co/7fcGmvG1Kd. Sycophancy probably results when you have the https://t.co/OHmQ9nFJrJ",,,,,,2025-04-30T07:37:10,,373,14,34,,,2025-04-30 07:37:10,False,0,True,,,,,,,,,,,,,,,,,,,,
1891924467711926531,1891924467711926531,Excited to build a new AI research lab with some of my favorite former colleagues and some great new ones. Looking forward to sharing more in the coming weeks.,,,,,,2025-02-18T18:55:18,,1189,42,46,,,2025-02-18 18:55:18,False,0,True,,,,,,,,,,,,,,,,,,,,
1890458135380246969,1890458135380246969,"Actually 2 days ago, not last week :)",,,,,,2025-02-14T17:48:37,,35,1,1,,,2025-02-14 17:48:37,False,0,True,,,,,,,,,,,,,,,,,,,,
1890457347019194507,1890457347019194507,"I was happy to see the second version of the OpenAI Model Spec released last week. Sharing my notes: - One notable change is that each section is labeled with an authority level, from ""platform"" (can't be overridden by the user or developer) to ""guideline"" (can be easily",,,,,,2025-02-14T17:45:29,,358,16,21,,,2025-02-14 17:45:29,False,0,True,,,,,,,,,,,,,,,,,,,,
1887724101667856725,1887724101667856725,"Confirming that I left Anthropic last week. Leaving wasn't easy because I enjoyed the stimulating research environment and the kind and talented people I was working with, but I decided to go with another opportunity that I found extremely compelling. I'll share more details in",,,,,,2025-02-07T04:44:32,,2812,84,78,,,2025-02-07 04:44:32,False,0,True,,,,,,,,,,,,,,,,,,,,
1883221980931142113,1883221980931142113,"There are some intriguing similarities between the r1 chains of thought and the o1-preview CoTs shared in papers and blog posts (eg https://t.co/rF8XaSsi2j). In particular, note the heavy use of the words ""wait"" and ""alternatively"" as a transition words for error correction and",,,,,,2025-01-25T18:34:43,,717,37,35,,,2025-01-25 18:34:43,False,0,True,,,,,,,,,,,,,,,,,,,,
1877946506491179495,1877946506491179495,RT @saprmarks: What can AI researchers do *today* that AI developers will find useful for ensuring the safety of future advanced AI systems…,,,,,,2025-01-11T05:11:52,,0,0,63,,saprmarks,2025-01-11 05:11:52,False,0,True,,,,,,,,,,,,,,,,,,,,
1849360553824944620,1849360553824944620,"RT @TransluceAI: Announcing Transluce, a nonprofit research lab building open source, scalable technology for understanding AI systems and…",,,,,,2024-10-24T08:01:30,,0,0,147,,TransluceAI,2024-10-24 08:01:30,False,0,True,,,,,,,,,,,,,,,,,,,,
1820610863499509855,1820610863499509855,"I shared the following note with my OpenAI colleagues today: I've made the difficult decision to leave OpenAI. This choice stems from my desire to deepen my focus on AI alignment, and to start a new chapter of my career where I can return to hands-on technical work. I've decided",,,,,,2024-08-06T00:00:29,,5197,174,389,,,2024-08-06 00:00:29,False,0,True,,,,,,,,,,,,,,,,,,,,
1788257959408972005,1788257959408972005,"RT @OpenAI: To deepen the public conversation about how AI models should behave, we’re sharing our Model Spec — our approach to shaping des…",,,,,,2024-05-08T17:21:36,,0,0,317,,OpenAI,2024-05-08 17:21:36,False,0,True,,,,,,,,,,,,,,,,,,,,
1760715614015115374,1760715614015115374,"I'd like to see some research on where the political and moral ideologies of RLHF'd language models come from. Make some questionairres that measure a model's ideology. Create a variety of models with few-shot prompting, SFT, and RL; look at the ideology at each stage and how it",,,,,,2024-02-22T17:18:09,,261,21,19,,,2024-02-22 17:18:09,False,0,True,,,,,,,,,,,,,,,,,,,,
1760522061674406012,1760522061674406012,"That said, these public outcries important for spurring us to solve these problems and develop better alignment tech",,,,,,2024-02-22T04:29:03,,110,4,3,,,2024-02-22 04:29:03,False,0,True,,,,,,,,,,,,,,,,,,,,
1760521435242438786,1760521435242438786,"Now that another LM product is getting flack, I can say this without sounding too self-serving: Alignment -- controlling a model's behavior and values -- is still a pretty young discipline. Annoying refusals or hyper-wokeness are usually bugs rather than features",,,,,,2024-02-22T04:26:33,,518,27,53,,,2024-02-22 04:26:33,False,0,True,,,,,,,,,,,,,,,,,,,,
1744127816541880458,1744127816541880458,"""Trust region utilitarianism"": there is a sensible utility function to maximize, but it's only valid locally around the current state of the world, where the intuitions that produced it are grounded. ""Repugnant conclusion"" is outside trust region -- not a problem",,,,,,2024-01-07T22:44:10,,113,7,7,,,2024-01-07 22:44:10,False,0,True,,,,,,,,,,,,,,,,,,,,
1744114169228771563,1744114169228771563,"Coming soon to your favorite word processor Ctrl-alt-V: ""paste and paraphrase"" also, ""paste and match writing style""",,,,,,2024-01-07T21:49:56,,206,10,15,,,2024-01-07 21:49:56,False,0,True,,,,,,,,,,,,,,,,,,,,
1741178475946602979,1741178475946602979,"A compelling intuition is that deep learning does approximate Solomonoff induction, finding a mixture of the programs that explain the data, weighted by complexity. Finding a more precise version of this claim that's actually true would help us understand why deep learning works",,,,,,2023-12-30T19:24:32,,662,16,90,,,2023-12-30 19:24:32,False,0,True,,,,,,,,,,,,,,,,,,,,
1739762824791068985,1739762824791068985,I've been enjoying @RichardMCNgo's sci-fi writing at narrativeark dot xyz. It's a rare feat to combine these three properties: (1) about post-AGI worlds (2) plausible (3) actually fun to read.,,,,,,2023-12-26T21:39:15,,107,2,5,,RichardMCNgo,2023-12-26 21:39:15,False,0,True,,,,,,,,,,,,,,,,,,,,
1714521899206619288,1714521899206619288,"Stumbled upon this charming short story, ""Someday"", by Isaac Asimov: https://t.co/85WhgVMGBp. Features a language model called Bard, which the boys fine-tune on some recent data discussing itself and other LMs...",,,,,,2023-10-18T06:00:49,,85,8,17,,,2023-10-18 06:00:49,False,0,True,,,,,,,,,,,,,,,,,,,,
1586420837057409024,1586420837057409024,"Certain software skills are exceptionally useful for machine learning. In a previous era, it was GPU programming. Now in the era of pretrained models, it's front-end development -- to quickly whip up a UI to collect a fine-tuning or eval dataset.",,,,,,2022-10-29T18:12:56,,1275,45,163,,,2022-10-29 18:12:56,False,0,True,,,,,,,,,,,,,,,,,,,,
1585002069983129601,1585002069983129601,"Handy trick: if you say something dumb, follow with ""that was just a temperature=1 sample, don't take it seriously""",,,,,,2022-10-25T20:15:16,,333,12,30,,,2022-10-25 20:15:16,False,0,True,,,,,,,,,,,,,,,,,,,,
1582917010844897280,1582917010844897280,RT @nabla_theta: Excited to share what I've been working on with @johnschulman2 and @JacobHHilton! We find that overoptimization of reward…,,,,,,2022-10-20T02:09:59,,0,0,36,,nabla_theta johnschulman2 JacobHHilton,2022-10-20 02:09:59,False,0,True,,,,,,,,,,,,,,,,,,,,
1582616301884780544,1582616301884780544,"Got access to @Cruise driverless ride service today -- flawless pickup + 30 min drive + dropoff. A bit slow at intersections, but still very impressive!",,,,,,2022-10-19T06:15:04,,87,2,5,,Cruise,2022-10-19 06:15:04,False,0,True,,,,,,,,,,,,,,,,,,,,
1582578238663950337,1582578238663950337,"RT @TalkRLPodcast: Episode 38 @OpenAI cofounder and inventor of PPO/TRPO @johnschulman2 on RL from human feedback, tuning GPT-3 to follow i…",,,,,,2022-10-19T03:43:49,,0,0,41,,TalkRLPodcast OpenAI johnschulman2,2022-10-19 03:43:49,False,0,True,,,,,,,,,,,,,,,,,,,,
1579282154009550853,1579282154009550853,This morning a couple local kids rang my doorbell and ran away. Glad kids are still playing outside and not spending all day on homework and roblox,,,,,,2022-10-10T01:26:21,,222,4,3,,,2022-10-10 01:26:21,False,0,True,,,,,,,,,,,,,,,,,,,,
1579182186455920640,1579182186455920640,"An ML modeling problem that occurred to while driving (maybe a good interview question): describe how to design a speech recognition system that preferentially decodes entities that are nearby (say, within 50 miles).",,,,,,2022-10-09T18:49:07,,43,4,1,,,2022-10-09 18:49:07,False,0,True,,,,,,,,,,,,,,,,,,,,
1577188079479099392,1577188079479099392,RT @TalkRLPodcast: Glad to share that next episode we will be featuring OpenAI founder and researcher @johnschulman2 ! With a focus on his…,,,,,,2022-10-04T06:45:15,,0,0,4,,TalkRLPodcast johnschulman2,2022-10-04 06:45:15,False,0,True,,,,,,,,,,,,,,,,,,,,
1505762581025198081,1505762581025198081,A series of 4-month internships at companies and academic research groups could be a good replacement for an undergrad degree. Students would still go through coursework (perhaps online) but only as needed for job and interview prep.,,,,,,2022-03-21T04:25:49,,242,12,32,,,2022-03-21 04:25:49,False,0,True,,,,,,,,,,,,,,,,,,,,
1493051031277621249,1493051031277621249,"More generally, look at all the phenomenology that neuroscientists have found (e.g. Gazzaniga's split brain experiments, lesion studies) and set up analogous experiments in language models.",,,,,,2022-02-14T02:34:40,,36,1,2,,,2022-02-14 02:34:40,False,0,True,,,,,,,,,,,,,,,,,,,,
1493051032514875393,1493051032514875393,"Consciousness is probably a confused mixture of various concepts (from ""what information is accessible to verbal system"" to ""who has moral patienthood"") but it should be possible to pose some well-defined problems and chip away at some of the mysteriousness.",,,,,,2022-02-14T02:34:40,,42,2,5,,,2022-02-14 02:34:40,False,0,True,,,,,,,,,,,,,,,,,,,,
1493051029868331010,1493051029868331010,"IMO, language model consciousness can be studied experimentally, and this would be a fruitful research direction. For example, study *conscious access*: which internal variables (activations, attentions, etc.) can a LM learn to report on in its text output?",,,,,,2022-02-14T02:34:39,,122,13,14,,,2022-02-14 02:34:39,False,0,True,,,,,,,,,,,,,,,,,,,,
1486384079922552835,1486384079922552835,Tidal volume (inhaled per breath) = .5L. Mask volume = 0.1L (guess). So you'd still get an effective concentration of 25000 PPM / (.5/.1) = 5000 PPM CO2,,,,,,2022-01-26T17:02:34,,8,1,0,,,2022-01-26 17:02:34,False,0,True,,,,,,,,,,,,,,,,,,,,
1486383581425405952,1486383581425405952,"A couple replies pointed out that the situation isn't as bad as these numbers suggest -- when you inhale, you mostly get fresh air, not the air lingering in the mask. Still the situation seems worrying for KN95.",,,,,,2022-01-26T17:00:36,,7,1,0,,,2022-01-26 17:00:36,False,0,True,,,,,,,,,,,,,,,,,,,,
1486206765318299652,1486206765318299652,"Haven't seen any discussion about how CO2 levels inside masks are very high -- much worse than stuffy meeting rooms. 2000 ppm in cloth mask, paper, or valved KN95: https://t.co/fAIzUloBUE, 25000 ppm (!) in KN95 https://t.co/eqQVpYwAu9 Am I missing something? https://t.co/TjkdLScUj6",,,,,,2022-01-26T05:17:59,,51,10,10,,,2022-01-26 05:17:59,False,0,True,,,,,,,,,,,,,,,,,,,,
1476994400018329604,1476994400018329604,"Strange that ""how does the brain implement backprop?"" doesn't get more attention in neurosci. (Some exceptions, e.g. Tim Lillicrap's work). I'm certain that the brain does it: (1) learning with gradients is much faster (2) backprop is the only efficient way to compute gradients",,,,,,2021-12-31T19:11:20,,127,18,9,,,2021-12-31 19:11:20,False,0,True,,,,,,,,,,,,,,,,,,,,
1471615407949631489,1471615407949631489,"This release is just the first step -- stay tuned for future versions with higher-quality output and broader capabilities. My team has some job openings, apply here: https://t.co/WyuiDnwIyd",,,,,,2021-12-16T22:57:09,,17,1,0,,,2021-12-16 22:57:09,False,0,True,,,,,,,,,,,,,,,,,,,,
1471615404707487749,1471615404707487749,"Glad to finally release this, as it includes a bunch of directions I'm excited about: - RL with a reward function defined by human judgements - language models using tools (a web browser) - making it easier for humans to rate the AI's output (AI cites its sources)",,,,,,2021-12-16T22:57:08,,294,1,39,,,2021-12-16 22:57:08,False,0,True,,,,,,,,,,,,,,,,,,,,
1471615406410330113,1471615406410330113,"Getting this to work was a challenge, between human data collection and ml/infra challenges (PPO on 175b param language models). But the underlying method is simple conceptually: train browsing &amp; answering end-to-end with behavior cloning + RL",,,,,,2021-12-16T22:57:08,,28,1,0,,,2021-12-16 22:57:08,False,0,True,,,,,,,,,,,,,,,,,,,,
